customer_id,gender,region,plan_type,tenure_months,total_usage,support_tickets,last_login_days,churn
4761,Female,North,Standard,44,9481.057862941236,5,58,0
4762,Female,East,Basic,32,4298.712046577382,4,22,1
4763,Male,South,Premium,1,134.55204793385192,0,34,0
4764,Female,South,Basic,45,9385.922201543372,1,46,0
4765,Male,East,Standard,58,239.774471509697,4,49,0
4766,Male,South,Premium,41,6656.634208919061,3,42,0
4767,Male,South,Premium,52,3296.620004371785,7,37,0
4768,Female,West,Standard,57,4756.8684899460295,0,57,0
4769,Male,North,Basic,56,5518.123160192223,1,16,1
4770,Male,East,Standard,40,4143.754567225988,0,4,0
4771,Male,West,Premium,45,7766.250993103465,0,9,0
4772,Female,South,Premium,2,9313.993455678015,1,10,0
4773,Male,East,Standard,31,955.479315976796,1,53,0
4774,Female,East,Basic,47,8022.503524226234,5,39,0
4775,Female,North,Standard,46,1373.8442949163868,4,30,1
4776,Male,North,Basic,51,894.7441141711167,3,2,1
4777,Female,East,Basic,26,9562.731381949076,1,22,0
4778,Female,North,Premium,9,4944.048036763613,1,30,0
4779,Male,North,Basic,51,1610.772580991957,2,58,0
4780,Male,South,Premium,30,5742.575420849187,3,48,0
4781,Male,North,Basic,46,2706.047673818575,2,37,0
4782,Female,North,Basic,8,4696.659266399142,1,32,0
4783,Male,West,Premium,5,6284.129979411112,1,22,0
4784,Female,South,Basic,39,8705.771305812948,1,46,0
4785,Female,South,Standard,4,130.50584286615228,2,23,1
4786,Female,East,Basic,40,2219.9925430678927,2,53,0
4787,Female,North,Premium,36,1053.0783748959177,4,16,1
4788,Female,West,Premium,21,1061.2672454347187,1,7,0
4789,Male,West,Standard,33,9463.196390085055,2,33,0
4790,Male,South,Basic,26,9367.22105169902,3,56,0
4791,Female,North,Standard,40,7518.149989042208,5,14,0
4792,Female,West,Basic,39,6466.324119769063,3,15,0
4793,Male,East,Standard,11,8494.90741894126,2,26,1
4794,Male,North,Premium,21,678.246507096619,2,26,0
4795,Female,North,Premium,48,1282.9093517021613,4,16,0
4796,Female,North,Standard,22,3239.4179406337066,1,21,1
4797,Male,West,Basic,49,8341.674560975483,1,20,0
4798,Male,South,Basic,56,4775.102173388451,5,4,1
4799,Female,South,Premium,57,5085.390158032421,1,37,0
4800,Male,East,Basic,59,2369.7277535726957,4,28,0
4801,Male,West,Standard,37,6519.036063617908,2,5,0
4802,Female,North,Standard,58,8889.637325216416,0,10,0
4803,Female,East,Basic,7,3362.1907765988285,0,25,0
4804,Female,East,Premium,42,6229.940803721853,1,39,0
4805,Male,South,Premium,13,3386.2947447070383,2,14,0
4806,Female,North,Premium,20,7947.919207159868,1,35,0
4807,Male,North,Premium,15,4802.10139622394,2,56,0
4808,Female,West,Premium,38,3460.743319975076,2,7,0
4809,Female,West,Standard,34,4258.48365669179,3,32,0
4810,Male,West,Basic,36,1003.1524618226596,1,35,0
4811,Male,East,Standard,53,8674.559817892161,2,47,0
4812,Female,North,Premium,46,9584.88364784724,2,23,0
4813,Female,South,Premium,57,4826.400379380624,2,7,0
4814,Male,East,Basic,25,2291.23835997358,1,31,1
4815,Female,East,Basic,56,6680.096370980493,3,51,0
4816,Male,South,Basic,29,4578.576647457313,2,23,0
4817,Male,South,Standard,47,2597.770800300355,3,18,0
4818,Female,West,Basic,28,480.4881205524754,3,34,1
4819,Male,South,Standard,14,8908.07407270627,1,56,0
4820,Male,South,Premium,4,7987.670085245972,0,22,0
4821,Male,South,Standard,38,8307.159970629857,3,53,1
4822,Female,South,Basic,7,4454.413336220749,1,31,0
4823,Male,West,Standard,13,7557.228380338932,1,46,0
4824,Female,East,Standard,17,5854.130112411956,2,49,0
4825,Female,North,Standard,29,3810.275434493581,1,24,0
4826,Female,North,Basic,17,8443.146672409583,4,16,0
4827,Male,East,Standard,36,9987.69972563974,1,0,0
4828,Male,North,Basic,19,9002.894842016163,2,55,0
4829,Female,North,Standard,26,7784.300519694427,1,50,0
4830,Female,East,Standard,52,7500.32892470453,1,40,0
4831,Male,North,Standard,45,6537.463545866863,3,54,0
4832,Female,North,Basic,9,8550.813218711814,3,47,0
4833,Female,East,Basic,2,4981.504353464194,1,41,1
4834,Male,North,Basic,20,1899.1221509601307,4,38,0
4835,Female,South,Premium,23,7703.692270265144,3,47,0
4836,Male,East,Basic,18,9203.113104341264,1,41,0
4837,Male,West,Standard,56,3479.3876901119456,3,41,0
4838,Female,North,Premium,26,7851.534649775643,1,16,0
4839,Male,West,Basic,52,2809.8547605159,1,43,0
4840,Male,North,Basic,25,9431.742706250952,2,16,0
4841,Male,South,Premium,17,6866.263820936488,1,54,1
4842,Female,East,Premium,39,5735.832273105732,2,27,0
4843,Female,West,Basic,49,7820.714563245392,2,24,0
4844,Female,East,Premium,59,8150.988588519663,2,17,1
4845,Male,West,Standard,10,8934.461992430935,7,38,1
4846,Male,North,Standard,59,9021.083375189564,2,43,0
4847,Female,South,Standard,25,621.6391729801107,3,30,1
4848,Female,West,Basic,46,1316.7853193266749,0,39,0
4849,Male,West,Standard,28,8278.002694053363,3,17,0
4850,Female,South,Premium,26,9465.911368463763,3,48,0
4851,Female,South,Standard,12,3145.951296427012,1,46,0
4852,Female,South,Premium,58,185.15800248388197,3,42,0
4853,Female,South,Standard,44,3294.78137144846,5,11,0
4854,Female,South,Premium,49,3890.3549461284592,4,38,0
4855,Male,East,Standard,19,7634.230310761683,0,48,0
4856,Female,North,Standard,23,571.0881898146075,0,14,0
4857,Female,North,Standard,14,2205.1383373173367,1,33,0
4858,Male,West,Premium,17,8950.289003326932,0,36,0
4859,Male,South,Premium,15,1632.722053569197,5,13,0
4860,Male,East,Standard,21,7616.551754486593,1,2,0
4861,Male,East,Premium,38,3676.973114232851,1,52,0
4862,Female,West,Premium,30,6660.336127721723,3,7,0
4863,Female,South,Basic,19,831.08038269962,0,29,0
4864,Female,North,Standard,32,2936.9236563518293,3,46,0
4865,Female,South,Premium,29,4305.418401217528,1,36,0
4866,Male,East,Premium,22,8586.40499817011,2,2,0
4867,Male,South,Premium,20,5678.608990696564,1,17,1
4868,Female,North,Premium,38,547.730401469123,1,4,0
4869,Female,North,Basic,38,8038.479075928648,0,0,0
4870,Female,West,Premium,36,639.7627406196774,2,58,0
4871,Female,East,Premium,1,9350.228983519815,2,15,0
4872,Male,South,Basic,19,2196.002715799857,3,21,0
4873,Female,South,Standard,43,4930.4688321048425,1,35,0
4874,Male,West,Standard,26,815.5815907864599,2,36,0
4875,Male,West,Basic,7,5660.952624347889,4,56,1
4876,Male,West,Standard,34,5022.564137211969,3,42,0
4877,Male,East,Standard,36,4161.460495325295,2,45,0
4878,Female,South,Basic,6,452.1718786369936,0,43,0
4879,Female,West,Premium,37,8801.47014864988,4,11,0
4880,Female,East,Basic,22,8046.102328247339,3,36,1
4881,Female,South,Basic,53,6366.997201257009,2,9,0
4882,Male,North,Basic,9,5765.076828075911,0,34,0
4883,Male,West,Basic,43,6979.96967056133,2,7,1
4884,Male,East,Basic,29,1525.5011575522356,0,55,0
4885,Female,South,Premium,50,9333.178038533191,0,16,0
4886,Male,South,Standard,52,2918.265585895945,2,55,0
4887,Male,West,Basic,17,6599.253697185723,2,10,0
4888,Male,West,Premium,13,6106.881243304857,2,24,0
4889,Male,South,Basic,55,6402.478399184525,0,47,1
4890,Female,East,Premium,17,8801.62601851291,2,52,1
4891,Male,North,Standard,54,3029.5209458411355,1,10,0
4892,Male,South,Premium,58,7514.587063701308,0,20,1
4893,Female,East,Premium,10,6024.071532997775,2,25,0
4894,Female,West,Standard,25,852.9972764509375,1,55,0
4895,Female,South,Standard,18,4200.131340731554,4,31,1
4896,Male,West,Premium,49,8395.72057533087,1,16,0
4897,Male,North,Basic,44,3221.9391504128,2,49,0
4898,Male,West,Basic,15,4874.412444797472,0,56,0
4899,Male,North,Standard,59,4937.521824721233,2,31,0
4900,Female,West,Basic,27,6218.29768137804,2,53,0
4901,Male,West,Standard,59,8851.776811922815,1,9,0
4902,Male,North,Premium,58,1818.0380679730488,3,18,0
4903,Female,West,Premium,19,5095.707138137243,2,5,1
4904,Female,East,Basic,54,4300.24586694736,0,8,0
4905,Female,West,Standard,15,3029.6088919959043,1,38,0
4906,Male,South,Basic,45,9204.120951842346,0,12,1
4907,Male,West,Basic,7,180.89381483636825,0,56,0
4908,Male,East,Premium,43,1308.8374470407332,0,14,0
4909,Male,South,Basic,40,7360.110054169485,3,27,1
4910,Male,East,Premium,52,2708.0718864004434,1,54,0
4911,Female,South,Standard,16,7259.47468481321,0,0,0
4912,Female,West,Basic,24,8339.310746084071,2,8,1
4913,Male,East,Premium,23,2620.698566661849,1,51,1
4914,Male,West,Basic,11,2000.24844984394,2,49,0
4915,Male,South,Standard,24,1538.476263543462,2,14,0
4916,Male,East,Basic,5,2080.8772477362177,2,25,0
4917,Male,North,Basic,58,2745.1353522601967,1,24,1
4918,Female,East,Premium,39,8700.623183751037,5,9,0
4919,Female,West,Standard,48,7723.043691199082,2,31,0
4920,Female,North,Standard,30,118.2587374905919,4,59,0
4921,Male,North,Standard,16,8753.779506771169,0,36,0
4922,Male,South,Basic,20,880.2417670495789,4,33,1
4923,Female,North,Premium,29,6587.12961371404,2,40,1
4924,Female,North,Basic,17,1599.600205346581,1,46,0
4925,Male,South,Basic,19,716.5305240584664,5,44,0
4926,Female,East,Basic,26,7621.72990545966,4,6,1
4927,Female,West,Standard,15,4725.310827172846,5,28,1
4928,Male,East,Premium,25,6030.718881780475,3,54,1
4929,Female,North,Standard,15,4310.994886094843,1,32,0
4930,Female,West,Basic,59,765.0014388276371,3,36,0
4931,Female,East,Basic,20,7422.219846241049,1,51,0
4932,Male,West,Premium,30,8221.476099571384,2,36,0
4933,Female,North,Standard,21,510.0633765781324,0,22,0
4934,Female,East,Basic,47,3819.600250141,2,29,0
4935,Female,West,Basic,35,5617.433716994585,1,53,1
4936,Male,West,Premium,44,6091.3158853924815,2,22,0
4937,Male,East,Basic,59,5823.714117298858,0,19,0
4938,Female,East,Standard,6,6960.112473631081,0,16,0
4939,Male,North,Standard,52,9671.480403953276,3,38,0
4940,Female,South,Basic,37,3966.80655917424,2,16,0
4941,Male,West,Basic,11,5610.573312860334,0,53,0
4942,Male,East,Basic,23,7020.87843169359,3,0,0
4943,Female,East,Premium,44,5964.995838570269,0,28,0
4944,Female,East,Premium,39,3928.8351970908975,1,25,0
4945,Female,West,Standard,9,6278.384950703281,0,1,0
4946,Male,North,Standard,18,6536.104151357597,1,44,0
4947,Female,South,Basic,46,5891.187905730734,0,50,0
4948,Male,West,Basic,36,2130.5955414484715,3,34,1
4949,Male,North,Basic,40,5109.215445709076,1,11,0
4950,Female,West,Premium,48,8855.132416630935,2,9,1
4951,Male,West,Premium,36,8699.15859251921,3,12,0
4952,Female,East,Basic,28,7532.80045746051,2,38,0
4953,Male,North,Basic,19,7002.235592928528,5,24,1
4954,Female,East,Standard,30,1617.4634638284638,3,49,0
4955,Male,East,Premium,58,4648.700178594047,1,36,0
4956,Male,North,Basic,38,1198.4179665001918,2,53,0
4957,Female,East,Premium,51,8191.116051396594,2,55,0
4958,Male,East,Basic,15,2981.327743753536,5,5,0
4959,Female,South,Basic,44,7691.972056066029,1,26,1
4960,Male,North,Standard,12,8164.331025938137,2,13,0
4961,Male,North,Standard,2,8935.711364374254,1,53,0
4962,Male,East,Standard,9,7562.917777028858,2,58,0
4963,Female,East,Basic,35,5690.817105023075,1,26,0
4964,Female,North,Standard,1,6022.030655794292,1,21,1
4965,Female,North,Basic,46,3273.76454054393,3,35,0
4966,Female,West,Premium,31,1852.2622947654088,2,6,0
4967,Female,North,Premium,28,1393.2984277554233,0,44,0
4968,Male,West,Basic,45,1902.0328590560373,1,44,0
4969,Male,East,Standard,57,9346.123685288188,1,5,0
4970,Female,South,Standard,37,1727.8892165867694,0,30,0
4971,Male,South,Premium,7,7265.000704792644,2,16,0
4972,Male,West,Basic,46,1927.8225788157745,1,6,0
4973,Male,East,Basic,16,9755.36872513616,1,12,1
4974,Male,East,Basic,50,3729.186901209405,0,48,0
4975,Female,East,Premium,14,4180.150647387792,7,21,0
4976,Male,North,Premium,33,4104.664629943323,3,14,0
4977,Female,East,Standard,6,8182.945922196065,6,42,0
4978,Female,North,Basic,21,2261.076194946884,5,49,1
4979,Male,West,Basic,10,8327.14488546573,3,30,0
4980,Female,South,Basic,32,6604.882658976603,2,10,0
4981,Male,West,Basic,6,2280.773661189557,3,20,0
4982,Male,East,Premium,2,747.5347038250158,1,0,1
4983,Male,East,Standard,39,7772.426160245691,4,42,0
4984,Female,West,Premium,49,2267.734153580249,3,22,0
4985,Female,North,Standard,27,8901.761614256016,4,28,0
4986,Female,North,Basic,56,1384.8742459109171,1,0,1
4987,Male,North,Basic,14,6202.009191594272,1,27,0
4988,Male,South,Basic,23,6952.46709784296,1,57,0
4989,Male,South,Basic,39,6611.253904116469,2,38,0
4990,Female,East,Basic,54,3228.695163512919,2,7,0
4991,Male,West,Premium,58,8767.682879882635,0,51,0
4992,Male,West,Standard,21,7721.072635812598,3,34,1
4993,Female,East,Premium,41,5151.042782050679,2,43,0
4994,Female,North,Basic,51,6072.600976590643,1,48,0
4995,Female,South,Standard,30,5707.075146778999,2,22,0
4996,Male,West,Standard,25,9472.31591571971,4,17,0
4997,Male,East,Basic,53,8974.491044114964,0,51,1
4998,Male,North,Standard,24,2431.423123045093,4,19,0
4999,Female,North,Premium,11,2701.3217993789467,2,7,0
5000,Female,South,Premium,35,9816.23691411108,1,33,0
5001,Female,South,Premium,55,2441.9509493334003,2,18,0
5002,Female,East,Premium,58,9539.445312377691,2,47,0
5003,Male,East,Standard,4,6532.561680457777,2,16,1
5004,Male,North,Premium,37,596.083446506569,3,38,0
5005,Male,North,Standard,36,3423.6992746622527,2,55,0
5006,Male,West,Basic,13,4813.925311937627,3,49,1
5007,Male,North,Premium,9,8347.619625359472,2,26,0
5008,Male,East,Basic,28,3352.9955914259813,1,17,0
5009,Male,South,Premium,55,3174.72529003301,3,0,0
5010,Male,East,Basic,46,9210.606264383774,3,48,0
5011,Female,West,Basic,16,882.4400194716176,3,31,0
5012,Female,West,Basic,54,5560.060025678455,1,19,0
5013,Male,South,Basic,6,5091.968771496223,1,3,0
5014,Female,East,Basic,27,667.6141262028528,0,39,0
5015,Male,West,Standard,10,968.8162831411752,2,28,0
5016,Male,East,Standard,23,3881.477586482246,5,4,1
5017,Female,West,Premium,21,1428.1960715133316,1,35,0
5018,Male,South,Standard,26,4832.911854033773,3,24,0
5019,Male,West,Basic,45,6127.999965531076,2,58,0
5020,Male,East,Standard,3,6944.82717657947,3,5,0
5021,Male,East,Standard,59,5510.053652615568,2,59,0
5022,Male,West,Basic,43,3858.634157343793,2,12,0
5023,Male,North,Standard,35,1384.610403385892,3,16,0
5024,Male,South,Basic,7,2550.1056065900675,1,29,0
5025,Female,South,Standard,27,4252.27460245695,5,38,0
5026,Female,West,Basic,42,9248.733385682775,3,57,0
5027,Male,West,Premium,33,2105.7457538245108,4,11,0
5028,Female,North,Standard,4,4192.107886233289,2,23,0
5029,Male,South,Premium,26,7349.857688003136,0,3,0
5030,Male,North,Basic,8,7081.513184818756,2,2,0
5031,Male,South,Basic,20,9659.366685292036,3,13,0
5032,Male,West,Premium,17,1989.9228371287763,3,30,0
5033,Female,South,Basic,5,263.54415483962225,1,16,0
5034,Female,South,Basic,49,3291.0002837733077,2,58,1
5035,Female,South,Basic,9,1581.9568635788887,3,7,0
5036,Female,North,Basic,8,5529.843618596711,2,57,0
5037,Male,North,Basic,7,8997.912646977313,2,24,1
5038,Female,South,Basic,37,6913.445646428174,0,10,0
5039,Male,East,Basic,36,1444.4086778662363,1,25,0
5040,Male,North,Basic,55,1249.2912415153255,3,25,0
5041,Female,West,Premium,3,9123.353151426729,2,43,0
5042,Male,West,Standard,8,4927.334543934763,3,29,0
5043,Female,South,Basic,5,9244.362620694044,0,48,0
5044,Female,West,Premium,5,7388.555383875862,4,9,0
5045,Female,North,Basic,17,9934.14976029047,4,26,0
5046,Female,East,Standard,47,8725.154652343635,1,8,0
5047,Female,East,Basic,58,4200.700703391871,0,25,0
5048,Male,East,Premium,27,7606.455492760746,4,3,0
5049,Female,West,Premium,40,4765.158856467456,2,4,0
5050,Female,South,Standard,39,2407.4157016812346,2,36,0
5051,Male,West,Basic,49,2486.189661687959,2,53,0
5052,Female,South,Premium,12,4033.489230171954,1,15,1
5053,Female,East,Standard,28,1203.5156375205363,1,12,0
5054,Male,North,Standard,4,1859.8862203975743,0,1,0
5055,Male,West,Basic,52,5056.025968828981,2,17,0
5056,Female,North,Premium,28,9543.83252588188,3,26,0
5057,Male,East,Basic,25,5819.094785970528,1,36,0
5058,Female,South,Basic,58,4144.117816961421,2,36,0
5059,Male,North,Basic,50,2502.733166706087,3,48,0
5060,Female,West,Premium,36,2039.4229165937625,5,8,1
5061,Female,North,Standard,42,6618.229590851067,0,1,1
5062,Female,North,Basic,3,8498.42064247442,0,29,0
5063,Male,West,Basic,58,4048.6736717477193,1,54,0
5064,Female,South,Premium,31,5551.524559095499,2,17,0
5065,Male,West,Basic,37,7096.594936365486,0,39,0
5066,Female,East,Standard,12,677.1261930502005,4,43,0
5067,Female,South,Basic,55,3573.880769618216,0,37,0
5068,Female,North,Standard,37,7324.553608644878,1,12,0
5069,Female,West,Basic,37,6877.728362540792,1,23,0
5070,Female,East,Basic,4,628.1424717193046,1,25,1
5071,Male,West,Basic,30,2454.4031338967093,4,30,0
5072,Male,South,Standard,57,6831.576423005512,0,54,0
5073,Male,East,Basic,38,2787.018819323455,1,54,0
5074,Female,North,Basic,42,8162.661909980137,0,10,0
5075,Female,South,Basic,38,392.0981060716776,0,7,1
5076,Male,East,Standard,27,1984.435590005106,2,31,1
5077,Female,South,Basic,54,2884.998502500526,3,24,0
5078,Female,North,Premium,22,9260.369364619874,4,55,0
5079,Female,East,Standard,1,7983.557668069589,3,20,0
5080,Male,West,Premium,48,8853.036356640245,3,30,0
5081,Male,West,Basic,43,4460.743557055145,3,18,1
5082,Male,North,Standard,38,8243.364703636556,3,13,0
5083,Male,East,Standard,20,8549.58636128281,0,56,0
5084,Male,North,Basic,18,4059.572556362497,1,23,0
5085,Female,North,Premium,6,9945.1722926681,2,13,1
5086,Female,South,Standard,49,8527.262429237106,2,11,0
5087,Female,West,Standard,12,9743.559990573409,0,15,1
5088,Female,North,Standard,17,8678.321375587138,1,30,0
5089,Male,South,Standard,53,7784.416038530519,2,29,0
5090,Male,North,Standard,22,9444.054347299005,1,21,0
5091,Female,North,Basic,18,4256.210521387442,1,49,1
5092,Male,North,Standard,10,7855.000991618939,3,34,0
5093,Female,West,Premium,24,2207.6229385694846,3,16,0
5094,Female,East,Standard,20,7354.659161738662,2,38,1
5095,Female,West,Basic,12,7874.997502218689,2,23,0
5096,Female,South,Basic,4,7193.591657847539,3,41,0
5097,Male,East,Premium,42,8513.149347035902,2,54,1
5098,Female,South,Standard,5,4192.0209238110965,2,25,0
5099,Male,North,Premium,26,5493.204507547365,3,22,0
5100,Female,East,Premium,36,205.6073658831829,1,4,1
5101,Female,South,Premium,59,1545.9263137596377,6,8,0
5102,Female,North,Premium,16,6477.519863715434,0,33,0
5103,Female,South,Standard,5,5666.940276485946,0,47,0
5104,Male,South,Basic,26,2053.5918840599,2,36,0
5105,Female,West,Basic,19,2510.3014621867874,3,7,1
5106,Male,North,Standard,56,3506.413799042235,0,39,0
5107,Female,West,Premium,6,7192.505658140742,2,14,0
5108,Female,East,Standard,24,6136.19436636668,1,25,0
5109,Female,North,Premium,31,788.7555153353691,3,24,0
5110,Male,West,Premium,31,7623.39757522237,1,17,0
5111,Female,West,Standard,53,2700.3296739180923,0,11,0
5112,Female,East,Standard,7,6750.42081620376,4,15,0
5113,Female,South,Premium,10,1321.2921621493497,0,27,1
5114,Female,South,Premium,39,9979.420639519763,3,59,1
5115,Female,South,Premium,22,895.3181898083698,1,27,1
5116,Male,East,Premium,14,7443.166881169852,1,23,0
5117,Male,West,Standard,28,5459.170556605644,0,37,0
5118,Female,North,Basic,42,950.7979937129692,3,2,0
5119,Female,East,Basic,52,365.4235297524795,1,22,0
5120,Male,South,Premium,22,3690.390603415119,1,17,0
5121,Female,South,Basic,57,8042.016926870725,2,33,0
5122,Male,North,Basic,32,507.3972787857857,3,25,0
5123,Female,East,Basic,11,7073.546766947736,0,49,0
5124,Female,South,Basic,14,6588.225135015963,2,2,0
5125,Male,East,Basic,31,2728.823000050395,4,38,0
5126,Female,West,Basic,44,867.1711537754137,3,33,0
5127,Male,East,Premium,4,9161.687409485214,2,28,1
5128,Male,West,Premium,45,3073.463047093567,1,21,0
5129,Male,North,Premium,22,1202.6939946889352,2,26,0
5130,Female,West,Standard,54,6847.019075773069,3,44,0
5131,Male,West,Basic,29,2245.144165037117,0,39,0
5132,Male,North,Basic,35,4808.744480070036,0,27,0
5133,Female,South,Standard,13,599.0148879367272,0,23,1
5134,Female,North,Basic,20,9930.54109419024,2,19,0
